tripduration,index,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
677.0,865,1,01/01/2021 12:24:40 AM,01/01/2021 12:35:57 AM,1,4.8,1,Y,79,75,2,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
438.0,866,1,01/01/2021 12:40:26 AM,01/01/2021 12:47:44 AM,1,1.3,1,N,75,74,1,7.0,0.5,0.5,2.05,0.0,0.3,10.35,0.0
1166.0,867,1,01/01/2021 12:49:41 AM,01/01/2021 01:09:07 AM,1,5.5,1,N,74,193,2,19.0,3.0,0.5,0.0,0.0,0.3,22.8,2.5
870.0,868,1,01/01/2021 12:09:01 AM,01/01/2021 12:23:31 AM,0,3.8,1,N,209,189,1,14.5,3.0,0.5,5.45,0.0,0.3,23.75,2.5
4.0,869,2,01/01/2021 12:18:23 AM,01/01/2021 12:18:27 AM,1,0.03,1,N,166,166,2,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
501.0,870,2,01/01/2021 12:52:37 AM,01/01/2021 01:00:58 AM,1,1.91,1,N,24,236,1,8.5,0.5,0.5,2.21,0.0,0.3,14.51,2.5
659.0,871,2,01/01/2021 12:11:51 AM,01/01/2021 12:22:50 AM,1,1.98,1,N,230,238,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
824.0,872,2,01/01/2021 12:33:24 AM,01/01/2021 12:47:08 AM,1,1.78,1,N,48,164,2,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
576.0,873,2,01/01/2021 12:50:06 AM,01/01/2021 12:59:42 AM,1,1.15,1,N,164,246,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
399.0,874,2,01/01/2021 12:56:18 AM,01/01/2021 01:02:57 AM,1,2.03,1,N,142,151,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
448.0,876,1,01/01/2021 12:04:21 AM,01/01/2021 12:11:49 AM,1,5.2,1,N,162,88,1,15.5,3.0,0.5,3.85,0.0,0.3,23.15,2.5
639.0,877,1,01/01/2021 12:26:08 AM,01/01/2021 12:36:47 AM,1,2.0,1,N,107,232,1,9.5,3.0,0.5,3.95,0.0,0.3,17.25,2.5
247.0,878,1,01/01/2021 12:47:04 AM,01/01/2021 12:51:11 AM,1,0.8,1,N,170,164,2,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
453.0,880,2,01/01/2021 12:52:06 AM,01/01/2021 12:59:39 AM,1,1.77,1,N,238,74,1,8.0,0.5,0.5,9.0,0.0,0.3,20.8,2.5
936.0,881,1,01/01/2021 12:49:31 AM,01/01/2021 01:05:07 AM,1,1.7,1,N,48,137,1,11.5,3.0,0.5,2.0,0.0,0.3,17.3,2.5
1977.0,882,2,01/01/2021 12:44:57 AM,01/01/2021 01:17:54 AM,1,7.2,1,N,48,49,2,27.0,0.5,0.5,0.0,0.0,0.3,30.8,2.5
1154.0,883,1,01/01/2021 12:39:56 AM,01/01/2021 12:59:10 AM,1,5.6,1,N,125,238,1,19.5,3.0,0.5,4.65,0.0,0.3,27.95,2.5
786.0,884,2,01/01/2021 12:16:22 AM,01/01/2021 12:29:28 AM,1,3.17,1,N,237,48,1,12.0,0.5,0.5,2.8,0.0,0.3,18.6,2.5
292.0,885,2,01/01/2021 12:42:25 AM,01/01/2021 12:47:17 AM,1,1.8,1,N,239,24,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
1312.0,886,2,01/01/2021 12:52:31 AM,01/01/2021 01:14:23 AM,1,6.81,1,N,238,249,1,23.0,0.5,0.5,5.36,0.0,0.3,32.16,2.5
813.0,887,2,01/01/2021 12:13:40 AM,01/01/2021 12:27:13 AM,1,3.86,1,N,113,48,1,14.0,0.5,0.5,5.34,0.0,0.3,23.14,2.5
419.0,888,2,01/01/2021 12:29:51 AM,01/01/2021 12:36:50 AM,1,1.19,1,N,48,143,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
438.0,889,2,01/01/2021 12:54:20 AM,01/01/2021 01:01:38 AM,1,1.79,1,N,90,79,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
261.0,890,1,01/01/2021 12:39:17 AM,01/01/2021 12:43:38 AM,1,0.5,1,N,186,186,1,4.5,3.0,0.5,0.0,0.0,0.3,8.3,2.5
291.0,892,2,01/01/2021 12:02:09 AM,01/01/2021 12:07:00 AM,2,0.62,1,N,74,41,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
803.0,894,1,01/01/2021 12:11:55 AM,01/01/2021 12:25:18 AM,1,2.7,1,N,230,249,1,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
519.0,895,2,01/01/2021 12:48:22 AM,01/01/2021 12:57:01 AM,1,1.65,1,N,158,144,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
245.0,896,1,01/01/2021 12:25:02 AM,01/01/2021 12:29:07 AM,1,1.3,1,N,48,68,1,6.0,3.0,0.5,2.9,0.0,0.3,12.7,2.5
191.0,898,2,01/01/2021 12:25:45 AM,01/01/2021 12:28:56 AM,2,0.56,1,N,234,234,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
971.0,899,2,01/01/2021 12:37:35 AM,01/01/2021 12:53:46 AM,2,3.67,1,N,100,261,2,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
645.0,901,2,01/01/2021 12:55:44 AM,01/01/2021 01:06:29 AM,5,2.34,1,N,43,238,1,10.0,0.5,0.5,2.07,0.0,0.3,15.87,2.5
1751.0,902,2,12/31/2020 11:55:40 PM,01/01/2021 12:24:51 AM,1,6.45,1,N,231,17,2,24.5,0.5,0.5,0.0,0.0,0.3,28.3,2.5
1374.0,903,2,01/01/2021 12:25:35 AM,01/01/2021 12:48:29 AM,1,11.78,1,N,144,42,2,33.5,0.5,0.5,0.0,0.0,0.3,37.3,2.5
329.0,904,2,01/01/2021 12:35:03 AM,01/01/2021 12:40:32 AM,2,1.6,1,N,237,164,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
134.0,905,2,01/01/2021 12:39:32 AM,01/01/2021 12:41:46 AM,1,0.41,1,N,48,48,3,-3.5,-0.5,-0.5,0.0,0.0,-0.3,-7.3,-2.5
134.0,906,2,01/01/2021 12:39:32 AM,01/01/2021 12:41:46 AM,1,0.41,1,N,48,48,2,3.5,0.5,0.5,0.0,0.0,0.3,7.3,2.5
83893.0,907,2,01/01/2021 12:37:24 AM,01/01/2021 11:55:37 PM,1,1.67,1,N,161,142,1,9.5,0.5,0.5,12.64,0.0,0.3,25.94,2.5
172.0,910,2,01/01/2021 12:39:57 AM,01/01/2021 12:42:49 AM,1,1.13,1,N,236,75,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
218.0,911,2,01/01/2021 12:25:18 AM,01/01/2021 12:28:56 AM,2,0.89,1,N,237,229,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
800.0,912,2,01/01/2021 12:10:16 AM,01/01/2021 12:23:36 AM,3,1.92,1,N,164,186,1,10.5,0.5,0.5,10.0,0.0,0.3,24.3,2.5
576.0,913,2,01/01/2021 12:59:28 AM,01/01/2021 01:09:04 AM,2,2.15,1,N,230,114,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
636.0,914,2,01/01/2021 12:10:38 AM,01/01/2021 12:21:14 AM,3,1.65,1,N,230,237,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
580.0,915,2,01/01/2021 12:42:56 AM,01/01/2021 12:52:36 AM,1,2.25,1,N,48,249,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
1663.0,916,2,01/01/2021 12:58:46 AM,01/01/2021 01:26:29 AM,2,7.83,1,N,90,36,1,26.5,0.5,0.5,6.06,0.0,0.3,36.36,2.5
1941.0,917,2,01/01/2021 12:21:51 AM,01/01/2021 12:54:12 AM,1,9.61,1,N,230,181,1,31.5,0.5,0.5,10.59,0.0,0.3,45.89,2.5
361.0,919,2,01/01/2021 12:05:35 AM,01/01/2021 12:11:36 AM,1,2.3,1,N,107,237,1,8.0,0.5,0.5,2.95,0.0,0.3,14.75,2.5
925.0,920,2,01/01/2021 12:51:41 AM,01/01/2021 01:07:06 AM,1,4.24,1,N,263,68,1,15.0,0.5,0.5,2.0,0.0,0.3,20.8,2.5
818.0,921,2,01/01/2021 12:58:30 AM,01/01/2021 01:12:08 AM,1,2.6,1,N,238,42,1,11.5,0.5,0.5,3.2,0.0,0.3,16.0,0.0
334.0,922,2,01/01/2021 12:52:23 AM,01/01/2021 12:57:57 AM,1,1.64,1,N,239,24,1,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
754.0,923,2,01/01/2021 12:30:29 AM,01/01/2021 12:43:03 AM,1,2.24,1,N,48,239,1,10.5,0.5,0.5,3.58,0.0,0.3,17.88,2.5
287.0,924,2,01/01/2021 12:20:06 AM,01/01/2021 12:24:53 AM,1,0.12,1,N,161,230,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
1377.0,925,2,01/01/2021 12:27:03 AM,01/01/2021 12:50:00 AM,1,7.28,1,N,230,261,1,24.5,0.5,0.5,5.66,0.0,0.3,33.96,2.5
1027.0,926,1,01/01/2021 12:09:24 AM,01/01/2021 12:26:31 AM,2,5.1,1,N,234,80,1,18.0,3.0,0.5,4.35,0.0,0.3,26.15,2.5
818.0,927,1,01/01/2021 12:36:30 AM,01/01/2021 12:50:08 AM,1,4.3,1,N,148,43,2,14.5,3.0,0.5,0.0,0.0,0.3,18.3,2.5
362.0,928,1,01/01/2021 12:53:01 AM,01/01/2021 12:59:03 AM,1,2.1,1,N,142,151,1,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5
630.0,929,2,01/01/2021 12:41:16 AM,01/01/2021 12:51:46 AM,1,2.59,1,N,107,141,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
204.0,930,2,01/01/2021 12:35:27 AM,01/01/2021 12:38:51 AM,1,0.93,1,N,43,239,1,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5
182.0,931,2,01/01/2021 12:44:16 AM,01/01/2021 12:47:18 AM,1,0.61,1,N,239,238,1,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
178.0,932,1,01/01/2021 12:16:44 AM,01/01/2021 12:19:42 AM,1,0.3,1,N,48,48,2,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5
1413.0,934,2,01/01/2021 12:04:59 AM,01/01/2021 12:28:32 AM,2,5.71,1,N,48,87,2,21.0,0.5,0.5,0.0,0.0,0.3,24.8,2.5
768.0,935,2,01/01/2021 12:55:26 AM,01/01/2021 01:08:14 AM,1,3.58,1,N,186,263,1,12.5,0.5,0.5,4.89,0.0,0.3,21.19,2.5
581.0,936,2,12/31/2020 01:44:02 PM,12/31/2020 01:53:43 PM,1,3.76,1,N,170,226,1,12.5,0.5,0.5,4.08,0.0,0.3,20.38,2.5
559.0,937,1,01/01/2021 12:15:46 AM,01/01/2021 12:25:05 AM,1,1.9,1,N,163,238,1,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
626.0,938,1,01/01/2021 12:31:24 AM,01/01/2021 12:41:50 AM,1,2.1,1,N,239,263,1,9.5,3.0,0.5,3.3,0.0,0.3,16.6,2.5
341.0,939,1,01/01/2021 12:54:20 AM,01/01/2021 01:00:01 AM,1,1.6,1,N,263,239,1,7.0,3.0,0.5,1.0,0.0,0.3,11.8,2.5
372.0,940,2,01/01/2021 12:05:27 AM,01/01/2021 12:11:39 AM,1,1.68,1,N,161,229,1,7.0,0.5,0.5,1.62,0.0,0.3,12.42,2.5
1589.0,943,2,01/01/2021 12:40:06 AM,01/01/2021 01:06:35 AM,2,4.72,1,N,244,42,1,20.0,0.5,0.5,4.26,0.0,0.3,25.56,0.0
1163.0,945,2,01/01/2021 12:18:13 AM,01/01/2021 12:37:36 AM,1,3.05,1,N,48,79,2,14.5,0.5,0.5,0.0,0.0,0.3,18.3,2.5
481.0,946,2,01/01/2021 12:10:30 AM,01/01/2021 12:18:31 AM,1,1.55,1,N,230,186,1,7.5,0.5,0.5,2.82,0.0,0.3,14.12,2.5
698.0,947,2,01/01/2021 12:59:28 AM,01/01/2021 01:11:06 AM,1,3.4,1,N,100,263,1,12.0,0.5,0.5,3.95,0.0,0.3,19.75,2.5
698.0,948,1,01/01/2021 12:05:05 AM,01/01/2021 12:16:43 AM,1,2.0,1,N,234,4,2,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
1375.0,949,1,01/01/2021 12:20:49 AM,01/01/2021 12:43:44 AM,1,6.5,1,Y,4,239,2,24.0,3.0,0.5,0.0,0.0,0.3,27.8,2.5
432.0,950,1,01/01/2021 12:57:23 AM,01/01/2021 01:04:35 AM,1,1.2,1,N,230,142,1,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
883.0,951,2,01/01/2021 12:39:14 AM,01/01/2021 12:53:57 AM,2,3.96,1,N,100,261,1,13.5,0.5,0.5,0.01,0.0,0.3,17.31,2.5
500.0,952,1,01/01/2021 12:37:34 AM,01/01/2021 12:45:54 AM,1,2.0,1,N,237,238,2,9.0,3.0,0.5,0.0,0.0,0.3,12.8,2.5
590.0,953,1,01/01/2021 12:49:15 AM,01/01/2021 12:59:05 AM,2,1.9,1,N,238,262,1,9.5,3.0,0.5,3.95,0.0,0.3,17.25,2.5
805.0,955,2,01/01/2021 12:20:58 AM,01/01/2021 12:34:23 AM,6,4.51,1,N,113,236,1,14.5,0.5,0.5,4.58,0.0,0.3,22.88,2.5
182.0,956,2,01/01/2021 12:38:29 AM,01/01/2021 12:41:31 AM,6,0.99,1,N,263,141,2,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
823.0,957,2,01/01/2021 12:43:20 AM,01/01/2021 12:57:03 AM,6,2.79,1,N,141,48,1,12.0,0.5,0.5,3.95,0.0,0.3,19.75,2.5
654.0,959,2,01/01/2021 12:00:04 AM,01/01/2021 12:10:58 AM,1,2.35,1,N,48,141,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
290.0,960,2,01/01/2021 12:51:31 AM,01/01/2021 12:56:21 AM,1,0.94,1,N,239,238,2,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
604.0,961,1,01/01/2021 12:25:30 AM,01/01/2021 12:35:34 AM,2,2.5,1,N,263,151,2,10.0,3.0,0.5,0.0,0.0,0.3,13.8,2.5
447.0,962,2,01/01/2021 12:32:54 AM,01/01/2021 12:40:21 AM,1,1.45,1,N,100,90,1,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
689.0,963,2,01/01/2021 12:46:57 AM,01/01/2021 12:58:26 AM,1,2.36,1,N,100,249,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
712.0,965,2,01/01/2021 12:05:10 AM,01/01/2021 12:17:02 AM,1,3.06,1,N,163,236,1,11.5,0.5,0.5,1.0,0.0,0.3,16.3,2.5
300.0,966,2,01/01/2021 12:14:29 AM,01/01/2021 12:19:29 AM,1,0.98,1,N,100,90,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
503.0,967,2,01/01/2021 12:39:08 AM,01/01/2021 12:47:31 AM,1,2.19,1,N,48,43,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
628.0,968,2,01/01/2021 12:50:58 AM,01/01/2021 01:01:26 AM,1,2.87,1,N,236,229,2,10.5,0.5,0.5,0.0,0.0,0.3,14.3,2.5
174.0,969,2,01/01/2021 12:56:19 AM,01/01/2021 12:59:13 AM,1,0.47,1,N,230,68,2,4.0,0.5,0.5,0.0,0.0,0.3,7.8,2.5
60.0,970,2,01/01/2021 12:18:16 AM,01/01/2021 12:19:16 AM,2,0.13,1,N,161,161,2,52.0,0.0,0.5,0.0,0.0,0.3,55.3,2.5
375.0,971,2,01/01/2021 12:19:34 AM,01/01/2021 12:25:49 AM,2,1.13,1,N,161,164,1,6.0,0.5,0.5,1.76,0.0,0.3,11.56,2.5
534.0,972,2,01/01/2021 12:59:11 AM,01/01/2021 01:08:05 AM,1,1.41,1,N,141,142,1,8.0,0.5,0.5,1.5,0.0,0.3,13.3,2.5
197.0,973,2,01/01/2021 12:23:59 AM,01/01/2021 12:27:16 AM,1,1.38,1,N,141,233,2,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
144.0,974,2,01/01/2021 12:47:28 AM,01/01/2021 12:49:52 AM,1,0.48,1,N,48,50,1,4.0,0.5,0.5,3.08,0.0,0.3,10.88,2.5
560.0,975,1,01/01/2021 12:04:41 AM,01/01/2021 12:14:01 AM,0,3.6,1,N,141,226,1,12.0,3.0,0.5,3.0,0.0,0.3,18.8,2.5
1327.0,976,2,01/01/2021 12:15:51 AM,01/01/2021 12:37:58 AM,1,6.34,1,N,100,87,4,-22.0,-0.5,-0.5,0.0,0.0,-0.3,-25.8,-2.5
1327.0,977,2,01/01/2021 12:15:51 AM,01/01/2021 12:37:58 AM,1,6.34,1,N,100,87,2,22.0,0.5,0.5,0.0,0.0,0.3,25.8,2.5
422.0,978,2,01/01/2021 12:52:31 AM,01/01/2021 12:59:33 AM,1,0.0,5,N,87,87,2,25.8,0.0,0.0,0.0,0.0,0.3,28.6,2.5
1566.0,979,2,01/01/2021 12:37:42 AM,01/01/2021 01:03:48 AM,2,9.34,1,N,233,62,2,29.0,0.5,0.5,0.0,0.0,0.3,32.8,2.5
21.0,982,2,01/01/2021 12:23:07 AM,01/01/2021 12:23:28 AM,1,0.01,1,N,186,186,2,2.5,0.5,0.5,0.0,0.0,0.3,6.3,2.5
356.0,983,1,01/01/2021 12:20:32 AM,01/01/2021 12:26:28 AM,2,0.8,1,N,151,238,3,6.0,3.0,0.5,0.0,0.0,0.3,9.8,2.5
979.0,984,1,01/01/2021 12:39:03 AM,01/01/2021 12:55:22 AM,1,3.5,1,N,142,113,1,14.0,3.0,0.5,2.67,0.0,0.3,20.47,2.5
707.0,985,2,01/01/2021 12:35:52 AM,01/01/2021 12:47:39 AM,1,4.39,1,N,236,224,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
478.0,986,2,01/01/2021 12:05:44 AM,01/01/2021 12:13:42 AM,1,2.72,1,N,48,151,2,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
685.0,987,2,01/01/2021 12:18:24 AM,01/01/2021 12:29:49 AM,1,2.21,1,N,238,48,2,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
922.0,988,2,01/01/2021 12:25:06 AM,01/01/2021 12:40:28 AM,1,3.12,1,N,230,24,1,13.5,0.5,0.5,3.0,0.0,0.3,20.3,2.5
985.0,989,2,01/01/2021 12:46:07 AM,01/01/2021 01:02:32 AM,1,4.45,1,N,238,158,2,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
461.0,990,2,01/01/2021 12:43:42 AM,01/01/2021 12:51:23 AM,2,1.53,1,N,48,239,1,8.0,0.5,0.5,2.95,0.0,0.3,14.75,2.5
86219.0,991,2,01/01/2021 12:54:24 AM,01/02/2021 12:51:23 AM,2,3.85,1,N,239,68,1,15.5,0.5,0.5,5.79,0.0,0.3,25.09,2.5
720.0,996,2,01/01/2021 12:19:34 AM,01/01/2021 12:31:34 AM,1,2.77,1,N,170,239,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
465.0,997,2,01/01/2021 12:16:38 AM,01/01/2021 12:24:23 AM,3,2.01,1,N,41,263,1,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
719.0,998,2,01/01/2021 12:28:09 AM,01/01/2021 12:40:08 AM,1,3.35,1,N,263,186,4,-12.0,-0.5,-0.5,0.0,0.0,-0.3,-15.8,-2.5
719.0,999,2,01/01/2021 12:28:09 AM,01/01/2021 12:40:08 AM,1,3.35,1,N,263,186,2,12.0,0.5,0.5,0.0,0.0,0.3,15.8,2.5
